segment,object_code,object_name,country,parameter,date,value,source_file
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-01,66.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-02,70.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-03,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-04,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-05,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-06,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-07,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-08,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-09,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-10,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-11,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-12,90.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-13,90.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-14,100.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-15,100.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-16,105.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-17,105.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-18,105.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-19,105.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2024-06-20,100.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2022-06-21,80.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2022-06-22,120.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2022-06-23,90.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2022-06-24,130.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2022-06-25,130.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2022-06-26,130.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2022-06-27,130.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2022-06-28,150.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2022-06-29,150.0,июнь 2024.xlsx
BahriTojik–Shardara,NDK,НДК (Нижне Дальверзинский канал),all,discharge,2022-06-30,160.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-01,26.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-02,30.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-03,35.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-04,35.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-05,35.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-06,35.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-07,35.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-08,35.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-09,35.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-10,35.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-11,35.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-12,45.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-13,45.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-14,50.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-15,50.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-16,55.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-17,55.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-18,55.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-19,55.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2024-06-20,50.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2022-06-21,30.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2022-06-22,70.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2022-06-23,45.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2022-06-24,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2022-06-25,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2022-06-26,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2022-06-27,75.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2022-06-28,90.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2022-06-29,90.0,июнь 2024.xlsx
BahriTojik–Shardara,NST_Mekhnat_Zafarabad,н/ст Мехнат + Зафарабад,all,discharge,2022-06-30,90.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-01,40.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-02,40.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-03,40.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-04,40.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-05,40.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-06,40.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-07,40.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-08,40.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-09,40.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-10,40.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-11,40.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-12,45.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-13,45.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-14,50.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-15,50.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-16,50.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-17,50.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-18,50.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-19,50.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2024-06-20,50.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2022-06-21,50.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2022-06-22,50.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2022-06-23,45.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2022-06-24,55.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2022-06-25,55.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2022-06-26,55.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2022-06-27,55.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2022-06-28,60.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2022-06-29,60.0,июнь 2024.xlsx
BahriTojik–Shardara,Bekabad_canal,Канал Бекабад,all,discharge,2022-06-30,60.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-01,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-02,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-03,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-04,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-05,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-06,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-07,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-08,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-09,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-10,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-11,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-12,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-13,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-14,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-15,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-16,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-17,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-18,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-19,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2024-06-20,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2022-06-21,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2022-06-22,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2022-06-23,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2022-06-24,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2022-06-25,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2022-06-26,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2022-06-27,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2022-06-28,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2022-06-29,5.0,июнь 2024.xlsx
BahriTojik–Shardara,YGK,ЮГК (Южноголодностепский канал),all,discharge,2022-06-30,5.0,июнь 2024.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-01,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-02,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-03,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-04,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-05,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-06,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-07,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-08,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-09,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-10,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-11,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-12,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-13,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-14,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-15,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-16,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-17,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-18,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-19,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-20,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-21,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-22,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-23,2.4,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-24,2.4,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-25,2.4,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-26,2.4,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-27,2.4,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-28,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-29,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-30,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2022-05-31,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-01,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-02,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-03,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-04,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-05,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-06,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-07,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-08,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-09,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-10,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-11,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-12,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-13,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-14,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-15,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-16,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-17,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-18,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-19,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-20,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-21,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-22,1.8,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-23,2.4,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-24,2.4,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-25,2.4,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-26,2.4,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-27,2.4,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-28,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-29,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-30,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2022-05-31,1.2,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-01,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-02,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-03,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-04,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-05,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-06,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-07,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-08,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-09,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-10,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-11,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-12,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-13,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-14,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-15,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-16,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-17,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-18,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-19,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-20,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-21,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-22,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-23,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-24,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-25,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-26,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-27,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-28,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-29,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-30,0.0,май 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2022-05-31,0.0,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-01,20.3,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-02,20.4,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-03,20.4,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-04,20.1,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-05,20.0,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-06,24.3,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-07,30.9,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-08,31.2,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-09,31.2,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-10,31.6,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-11,30.7,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-12,30.7,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-13,33.3,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-14,30.9,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-15,30.9,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-16,31.4,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-17,31.1,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-18,31.8,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-19,31.8,май 2022.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2022-05-20,30.6,май 2022.xlsx
